category_pair,f1,total_count,cc,un,size,run_id
Möbel & Wohnen | Spielzeug & Baby,0.0,59,80cc20rnd,000un,medium,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,55,80cc20rnd,000un,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,51,80cc20rnd,000un,medium,2
Elektronik & Computer | Sport & Freizeit,0.0,50,80cc20rnd,000un,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.0,48,80cc20rnd,000un,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,0.0,40,80cc20rnd,000un,medium,2
Auto & Motorrad | Elektronik & Computer,0.0,39,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.0,35,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,34,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Möbel & Wohnen,0.0,33,80cc20rnd,000un,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,32,80cc20rnd,000un,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,31,80cc20rnd,000un,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,80cc20rnd,000un,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,80cc20rnd,000un,medium,2
Auto & Motorrad | Spielzeug & Baby,0.0,25,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,21,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,0.0,21,80cc20rnd,000un,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,21,80cc20rnd,000un,medium,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,20,80cc20rnd,000un,medium,2
Spielzeug & Baby | Sport & Freizeit,0.0,20,80cc20rnd,000un,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,18,80cc20rnd,000un,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,18,80cc20rnd,000un,medium,2
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,16,80cc20rnd,000un,medium,2
Bürobedarf | Möbel & Wohnen,0.0,14,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.0,9,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,7,80cc20rnd,000un,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,6,80cc20rnd,000un,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,6,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,6,80cc20rnd,000un,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,6,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,5,80cc20rnd,000un,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80cc20rnd,000un,medium,2
Bürobedarf | Werkzeug & Baumarkt,0.0,5,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,80cc20rnd,000un,medium,2
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,5,80cc20rnd,000un,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,4,80cc20rnd,000un,medium,2
Bürobedarf | Spielzeug & Baby,0.0,4,80cc20rnd,000un,medium,2
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,4,80cc20rnd,000un,medium,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,4,80cc20rnd,000un,medium,2
Bürobedarf | Kosmetik & Drogerie,0.0,3,80cc20rnd,000un,medium,2
Auto & Motorrad | Bürobedarf,0.0,3,80cc20rnd,000un,medium,2
Auto & Motorrad | Gesundheit & Pflege,0.0,3,80cc20rnd,000un,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,3,80cc20rnd,000un,medium,2
Bürobedarf | Elektronik & Computer,0.0,3,80cc20rnd,000un,medium,2
Bürobedarf | Bürobedarf,0.0,2,80cc20rnd,000un,medium,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,2,80cc20rnd,000un,medium,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,80cc20rnd,000un,medium,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,80cc20rnd,000un,medium,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,2,80cc20rnd,000un,medium,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,80cc20rnd,000un,medium,2
Bürobedarf | Sport & Freizeit,0.0,1,80cc20rnd,000un,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.6227544910179641,634,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5753424657534246,562,80cc20rnd,000un,medium,0
Elektronik & Computer | Elektronik & Computer,0.8571428571428571,333,80cc20rnd,000un,medium,0
Elektronik & Computer | Möbel & Wohnen,0.5957446808510638,305,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Möbel & Wohnen,0.3333333333333333,227,80cc20rnd,000un,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8169014084507042,224,80cc20rnd,000un,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.5,189,80cc20rnd,000un,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.72,165,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.21052631578947367,144,80cc20rnd,000un,medium,0
Spielzeug & Baby | Spielzeug & Baby,0.7755102040816326,139,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,116,80cc20rnd,000un,medium,0
Sport & Freizeit | Sport & Freizeit,0.6666666666666666,94,80cc20rnd,000un,medium,0
Auto & Motorrad | Auto & Motorrad,0.6363636363636364,88,80cc20rnd,000un,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,0.5,87,80cc20rnd,000un,medium,0
Auto & Motorrad | Sport & Freizeit,0.2222222222222222,79,80cc20rnd,000un,medium,0
Möbel & Wohnen | Sport & Freizeit,0.0,70,80cc20rnd,000un,medium,0
Elektronik & Computer | Spielzeug & Baby,0.8571428571428571,61,80cc20rnd,000un,medium,0
Auto & Motorrad | Kleidung & Accessoires,0.0,59,80cc20rnd,000un,medium,0
Möbel & Wohnen | Spielzeug & Baby,0.0,59,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,55,80cc20rnd,000un,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,51,80cc20rnd,000un,medium,0
Elektronik & Computer | Sport & Freizeit,0.0,50,80cc20rnd,000un,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5714285714285714,48,80cc20rnd,000un,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,40,80cc20rnd,000un,medium,0
Auto & Motorrad | Elektronik & Computer,1.0,39,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.8571428571428571,35,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.8571428571428571,34,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Möbel & Wohnen,0.5,33,80cc20rnd,000un,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,32,80cc20rnd,000un,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,31,80cc20rnd,000un,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,1.0,27,80cc20rnd,000un,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,80cc20rnd,000un,medium,0
Auto & Motorrad | Spielzeug & Baby,1.0,25,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,21,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,0.9090909090909091,21,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,21,80cc20rnd,000un,medium,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,20,80cc20rnd,000un,medium,0
Spielzeug & Baby | Sport & Freizeit,0.0,20,80cc20rnd,000un,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,18,80cc20rnd,000un,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,18,80cc20rnd,000un,medium,0
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,16,80cc20rnd,000un,medium,0
Bürobedarf | Möbel & Wohnen,0.0,14,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.6666666666666666,9,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,7,80cc20rnd,000un,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,6,80cc20rnd,000un,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,6,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,6,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,6,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,5,80cc20rnd,000un,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80cc20rnd,000un,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,5,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,80cc20rnd,000un,medium,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,5,80cc20rnd,000un,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,4,80cc20rnd,000un,medium,0
Bürobedarf | Spielzeug & Baby,1.0,4,80cc20rnd,000un,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,4,80cc20rnd,000un,medium,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,4,80cc20rnd,000un,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,3,80cc20rnd,000un,medium,0
Auto & Motorrad | Bürobedarf,0.0,3,80cc20rnd,000un,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,3,80cc20rnd,000un,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,3,80cc20rnd,000un,medium,0
Bürobedarf | Elektronik & Computer,0.0,3,80cc20rnd,000un,medium,0
Bürobedarf | Bürobedarf,1.0,2,80cc20rnd,000un,medium,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,2,80cc20rnd,000un,medium,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,80cc20rnd,000un,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,80cc20rnd,000un,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,2,80cc20rnd,000un,medium,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,80cc20rnd,000un,medium,0
Bürobedarf | Sport & Freizeit,0.0,1,80cc20rnd,000un,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.42077922077922075,958,50cc50rnd,100un,small,1
Möbel & Wohnen | Möbel & Wohnen,0.3160377358490566,806,50cc50rnd,100un,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.4444444444444444,367,50cc50rnd,100un,small,1
Kleidung & Accessoires | Sport & Freizeit,0.3188405797101449,215,50cc50rnd,100un,small,1
Elektronik & Computer | Kleidung & Accessoires,0.37037037037037035,169,50cc50rnd,100un,small,1
Elektronik & Computer | Möbel & Wohnen,0.5925925925925926,147,50cc50rnd,100un,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.34408602150537637,146,50cc50rnd,100un,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.45614035087719296,141,50cc50rnd,100un,small,1
Sport & Freizeit | Sport & Freizeit,0.4,95,50cc50rnd,100un,small,1
Elektronik & Computer | Elektronik & Computer,0.6666666666666666,95,50cc50rnd,100un,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.3333333333333333,94,50cc50rnd,100un,small,1
Spielzeug & Baby | Spielzeug & Baby,0.4888888888888889,80,50cc50rnd,100un,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,75,50cc50rnd,100un,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.47058823529411764,71,50cc50rnd,100un,small,1
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50cc50rnd,100un,small,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50cc50rnd,100un,small,1
Möbel & Wohnen | Sport & Freizeit,0.8,69,50cc50rnd,100un,small,1
Möbel & Wohnen | Spielzeug & Baby,0.5555555555555556,65,50cc50rnd,100un,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.5,57,50cc50rnd,100un,small,1
Auto & Motorrad | Auto & Motorrad,0.72,57,50cc50rnd,100un,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50cc50rnd,100un,small,1
Gesundheit & Pflege | Möbel & Wohnen,0.0,40,50cc50rnd,100un,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.2857142857142857,38,50cc50rnd,100un,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50cc50rnd,100un,small,1
Elektronik & Computer | Werkzeug & Baumarkt,0.3333333333333333,34,50cc50rnd,100un,small,1
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,34,50cc50rnd,100un,small,1
Auto & Motorrad | Möbel & Wohnen,0.0,33,50cc50rnd,100un,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.6956521739130435,31,50cc50rnd,100un,small,1
Elektronik & Computer | Spielzeug & Baby,0.0,30,50cc50rnd,100un,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50cc50rnd,100un,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50cc50rnd,100un,small,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50cc50rnd,100un,small,1
Spielzeug & Baby | Sport & Freizeit,1.0,19,50cc50rnd,100un,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50cc50rnd,100un,small,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50cc50rnd,100un,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50cc50rnd,100un,small,1
Auto & Motorrad | Sport & Freizeit,0.0,13,50cc50rnd,100un,small,1
Bürobedarf | Kleidung & Accessoires,0.0,13,50cc50rnd,100un,small,1
Bürobedarf | Möbel & Wohnen,0.25,12,50cc50rnd,100un,small,1
Bürobedarf | Elektronik & Computer,1.0,11,50cc50rnd,100un,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50cc50rnd,100un,small,1
Auto & Motorrad | Elektronik & Computer,0.0,9,50cc50rnd,100un,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50cc50rnd,100un,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50cc50rnd,100un,small,1
Auto & Motorrad | Spielzeug & Baby,0.0,7,50cc50rnd,100un,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50cc50rnd,100un,small,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50cc50rnd,100un,small,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50cc50rnd,100un,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50cc50rnd,100un,small,1
Bürobedarf | Sport & Freizeit,0.0,6,50cc50rnd,100un,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,5,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50cc50rnd,100un,small,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50cc50rnd,100un,small,1
Bürobedarf | Gesundheit & Pflege,0.0,3,50cc50rnd,100un,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50cc50rnd,100un,small,1
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,50cc50rnd,100un,small,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50cc50rnd,100un,small,1
Auto & Motorrad | Bürobedarf,0.0,2,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50cc50rnd,100un,small,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50cc50rnd,100un,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50cc50rnd,100un,small,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50cc50rnd,100un,small,1
Bürobedarf | Spielzeug & Baby,1.0,1,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50cc50rnd,100un,small,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50cc50rnd,100un,small,1
Bürobedarf | Bürobedarf,1.0,1,50cc50rnd,100un,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,1
Kleidung & Accessoires | Kleidung & Accessoires,0.0,958,50cc50rnd,100un,small,2
Möbel & Wohnen | Möbel & Wohnen,0.0,806,50cc50rnd,100un,small,2
Kleidung & Accessoires | Möbel & Wohnen,0.0,367,50cc50rnd,100un,small,2
Kleidung & Accessoires | Sport & Freizeit,0.0,215,50cc50rnd,100un,small,2
Elektronik & Computer | Kleidung & Accessoires,0.0,169,50cc50rnd,100un,small,2
Elektronik & Computer | Möbel & Wohnen,0.0,147,50cc50rnd,100un,small,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.0,146,50cc50rnd,100un,small,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.0,141,50cc50rnd,100un,small,2
Sport & Freizeit | Sport & Freizeit,0.0,95,50cc50rnd,100un,small,2
Elektronik & Computer | Elektronik & Computer,0.0,95,50cc50rnd,100un,small,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50cc50rnd,100un,small,2
Spielzeug & Baby | Spielzeug & Baby,0.0,80,50cc50rnd,100un,small,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,75,50cc50rnd,100un,small,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.0,71,50cc50rnd,100un,small,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,70,50cc50rnd,100un,small,2
Kosmetik & Drogerie | Möbel & Wohnen,0.0,69,50cc50rnd,100un,small,2
Möbel & Wohnen | Sport & Freizeit,0.0,69,50cc50rnd,100un,small,2
Möbel & Wohnen | Spielzeug & Baby,0.0,65,50cc50rnd,100un,small,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,57,50cc50rnd,100un,small,2
Auto & Motorrad | Auto & Motorrad,0.0,57,50cc50rnd,100un,small,2
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50cc50rnd,100un,small,2
Gesundheit & Pflege | Möbel & Wohnen,0.0,40,50cc50rnd,100un,small,2
Gesundheit & Pflege | Gesundheit & Pflege,0.0,38,50cc50rnd,100un,small,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50cc50rnd,100un,small,2
Elektronik & Computer | Werkzeug & Baumarkt,0.0,34,50cc50rnd,100un,small,2
Elektronik & Computer | Sport & Freizeit,0.0,34,50cc50rnd,100un,small,2
Auto & Motorrad | Möbel & Wohnen,0.0,33,50cc50rnd,100un,small,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.0,31,50cc50rnd,100un,small,2
Elektronik & Computer | Spielzeug & Baby,0.0,30,50cc50rnd,100un,small,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,27,50cc50rnd,100un,small,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50cc50rnd,100un,small,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50cc50rnd,100un,small,2
Spielzeug & Baby | Sport & Freizeit,0.0,19,50cc50rnd,100un,small,2
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50cc50rnd,100un,small,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50cc50rnd,100un,small,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50cc50rnd,100un,small,2
Auto & Motorrad | Sport & Freizeit,0.0,13,50cc50rnd,100un,small,2
Bürobedarf | Kleidung & Accessoires,0.0,13,50cc50rnd,100un,small,2
Bürobedarf | Möbel & Wohnen,0.0,12,50cc50rnd,100un,small,2
Bürobedarf | Elektronik & Computer,0.0,11,50cc50rnd,100un,small,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50cc50rnd,100un,small,2
Auto & Motorrad | Elektronik & Computer,0.0,9,50cc50rnd,100un,small,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50cc50rnd,100un,small,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50cc50rnd,100un,small,2
Auto & Motorrad | Spielzeug & Baby,0.0,7,50cc50rnd,100un,small,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50cc50rnd,100un,small,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50cc50rnd,100un,small,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,6,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,50cc50rnd,100un,small,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50cc50rnd,100un,small,2
Bürobedarf | Sport & Freizeit,0.0,6,50cc50rnd,100un,small,2
Bürobedarf | Kosmetik & Drogerie,0.0,5,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50cc50rnd,100un,small,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50cc50rnd,100un,small,2
Bürobedarf | Gesundheit & Pflege,0.0,3,50cc50rnd,100un,small,2
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50cc50rnd,100un,small,2
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,3,50cc50rnd,100un,small,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50cc50rnd,100un,small,2
Auto & Motorrad | Bürobedarf,0.0,2,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50cc50rnd,100un,small,2
Bürobedarf | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.0,1,50cc50rnd,100un,small,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50cc50rnd,100un,small,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50cc50rnd,100un,small,2
Bürobedarf | Spielzeug & Baby,0.0,1,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50cc50rnd,100un,small,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50cc50rnd,100un,small,2
Bürobedarf | Bürobedarf,0.0,1,50cc50rnd,100un,small,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50cc50rnd,100un,small,2
Kleidung & Accessoires | Kleidung & Accessoires,0.42441860465116277,958,50cc50rnd,100un,small,0
Möbel & Wohnen | Möbel & Wohnen,0.3425414364640884,806,50cc50rnd,100un,small,0
Kleidung & Accessoires | Möbel & Wohnen,0.5,367,50cc50rnd,100un,small,0
Kleidung & Accessoires | Sport & Freizeit,0.3103448275862069,215,50cc50rnd,100un,small,0
Elektronik & Computer | Kleidung & Accessoires,0.38461538461538464,169,50cc50rnd,100un,small,0
Elektronik & Computer | Möbel & Wohnen,0.6666666666666666,147,50cc50rnd,100un,small,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.4931506849315068,146,50cc50rnd,100un,small,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.4444444444444444,141,50cc50rnd,100un,small,0
Sport & Freizeit | Sport & Freizeit,0.4888888888888889,95,50cc50rnd,100un,small,0
Elektronik & Computer | Elektronik & Computer,0.75,95,50cc50rnd,100un,small,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.4,94,50cc50rnd,100un,small,0
Spielzeug & Baby | Spielzeug & Baby,0.6666666666666666,80,50cc50rnd,100un,small,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.3333333333333333,75,50cc50rnd,100un,small,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.4444444444444444,71,50cc50rnd,100un,small,0
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50cc50rnd,100un,small,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50cc50rnd,100un,small,0
Möbel & Wohnen | Sport & Freizeit,0.4,69,50cc50rnd,100un,small,0
Möbel & Wohnen | Spielzeug & Baby,0.6153846153846154,65,50cc50rnd,100un,small,0
Gesundheit & Pflege | Kleidung & Accessoires,0.5,57,50cc50rnd,100un,small,0
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,57,50cc50rnd,100un,small,0
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50cc50rnd,100un,small,0
Gesundheit & Pflege | Möbel & Wohnen,0.0,40,50cc50rnd,100un,small,0
Gesundheit & Pflege | Gesundheit & Pflege,0.5333333333333333,38,50cc50rnd,100un,small,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50cc50rnd,100un,small,0
Elektronik & Computer | Werkzeug & Baumarkt,0.5,34,50cc50rnd,100un,small,0
Elektronik & Computer | Sport & Freizeit,0.0,34,50cc50rnd,100un,small,0
Auto & Motorrad | Möbel & Wohnen,0.0,33,50cc50rnd,100un,small,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.7,31,50cc50rnd,100un,small,0
Elektronik & Computer | Spielzeug & Baby,0.0,30,50cc50rnd,100un,small,0
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,27,50cc50rnd,100un,small,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50cc50rnd,100un,small,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50cc50rnd,100un,small,0
Spielzeug & Baby | Sport & Freizeit,0.0,19,50cc50rnd,100un,small,0
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50cc50rnd,100un,small,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50cc50rnd,100un,small,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50cc50rnd,100un,small,0
Auto & Motorrad | Sport & Freizeit,0.0,13,50cc50rnd,100un,small,0
